SPY US Equity,,,
Dates,PX_OPEN,PX_LAST,PX_VOLUME
12/22/2011,124.63,125.27,119465303
12/23/2011,125.67,126.39,92187159
12/27/2011,126.17,126.49,86075701
12/28/2011,126.51,124.83,119107005
12/29/2011,125.24,126.12,123507123
12/30/2011,126.02,125.5,95598996
1/3/2012,127.76,127.495,193697825
1/4/2012,127.2,127.7,127186456
1/5/2012,127.01,128.04,173894933
1/6/2012,128.2,127.71,148049929
1/9/2012,128,128.02,99530109
1/10/2012,129.39,129.13,115281921
1/11/2012,128.73,129.2,111540673
1/12/2012,129.57,129.51,118983646
1/13/2012,128.64,128.84,179836140
1/17/2012,130.08,129.34,132209191
1/18/2012,129.31,130.77,163395122
1/19/2012,131.22,131.46,126328814
1/20/2012,131.24,131.54,138230146
1/23/2012,131.51,131.61,129295759
1/24/2012,130.8,131.46,103083260
1/25/2012,131.26,132.56,198613161
1/26/2012,133.15,131.88,184880478
1/27/2012,131.24,131.82,135259033
1/30/2012,130.51,131.37,147311730
1/31/2012,132.02,131.32,157211918
2/1/2012,132.29,132.47,166234457
2/2/2012,132.73,132.68,113090345
2/3/2012,134,134.54,160598487
2/6/2012,133.98,134.45,107694459
2/7/2012,134.17,134.79,135528071
2/8/2012,134.86,135.19,139361385
2/9/2012,135.41,135.36,148602826
2/10/2012,134.16,134.361,167907482
2/13/2012,135.32,135.36,115841819
2/14/2012,135,135.19,165996154
2/15/2012,135.63,134.56,195195094
2/16/2012,134.57,136.049,186567742
2/17/2012,136.52,136.41,129869401
2/21/2012,136.73,136.47,134042271
2/22/2012,136.26,136.032,124455245
2/23/2012,135.96,136.631,137704236
2/24/2012,136.93,136.93,105539083
2/27/2012,136.02,137.16,145728833
2/28/2012,137.2,137.559,129355808
2/29/2012,137.76,137.02,185934689
3/1/2012,137.31,137.73,145026117
3/2/2012,137.64,137.312,120638224
3/5/2012,137.1,136.75,140764992
3/6/2012,135.35,134.75,202129838
3/7/2012,135.06,135.69,143692128
3/8/2012,136.52,137.04,116968812
3/9/2012,137.3,137.57,122836765
3/12/2012,137.55,137.58,104003471
3/13/2012,138.32,140.062,184090417
3/14/2012,140.1,139.91,145163502
3/15/2012,140.12,140.72,165118448
3/16/2012,140.36,140.3,152893405
3/19/2012,140.21,140.85,125291026
3/20/2012,140.05,140.44,121729639
3/21/2012,140.52,140.21,122388401
3/22/2012,139.18,139.2,135216691
3/23/2012,139.32,139.65,120520956
3/26/2012,140.65,141.61,120163949
3/27/2012,141.74,141.17,119868421
3/28/2012,141.1,140.47,148562025
3/29/2012,139.64,140.23,164963645
3/30/2012,140.92,140.81,135486715
4/2/2012,140.64,141.84,151741045
4/3/2012,141.64,141.26,155806609
4/4/2012,140.22,139.86,146895936
4/5/2012,139.38,139.79,137439344
4/9/2012,138.03,138.22,127555857
4/10/2012,137.95,135.9,235360256
4/11/2012,137.29,137,154132907
4/12/2012,137.13,138.79,154321489
4/13/2012,138.47,137.14,169246612
4/16/2012,137.84,137.05,147825217
4/17/2012,137.84,139.082,147877575
4/18/2012,138.46,138.61,123884187
4/19/2012,138.63,137.72,198666751
4/20/2012,138.33,137.95,143199560
4/23/2012,136.54,136.79,171844860
4/24/2012,136.91,137.31,137484192
4/25/2012,138.65,139.19,150254995
4/26/2012,138.89,140.16,136292712
4/27/2012,140.58,140.39,123981420
4/30/2012,140.11,139.87,115092198
5/1/2012,139.79,140.74,138837314
5/2/2012,139.92,140.325,121080935
5/3/2012,140.34,139.25,143762703
5/4/2012,138.515,137,193931300
5/7/2012,136.51,137.1,127765875
5/8/2012,136.28,136.55,213383873
5/9/2012,135.1,135.74,220778190
5/10/2012,136.68,136.02,150600916
5/11/2012,135.17,135.61,153032360
5/14/2012,134.31,134.11,163909908
5/15/2012,134.02,133.34,207629260
5/16/2012,133.94,132.829,207265560
5/17/2012,132.86,130.86,247992908
5/18/2012,131.37,129.74,319631058
5/21/2012,130.16,131.97,177861071
5/22/2012,132.31,132.2,197531138
5/23/2012,131.25,132.27,204958303
5/24/2012,132.63,132.53,167357599
5/25/2012,132.48,132.1,135465568
5/29/2012,133.16,133.7,152883408
5/30/2012,132.56,131.76,162370365
5/31/2012,131.71,131.47,196186175
6/1/2012,129.41,128.16,253244993
6/4/2012,128.39,128.1,202548253
6/5/2012,127.85,129.07,164149384
6/6/2012,129.97,131.97,184202757
6/7/2012,133.47,132.05,184772672
6/8/2012,131.71,133.1,143915630
6/11/2012,134.17,131.415,169756044
6/12/2012,131.79,132.92,181931736
6/13/2012,132.53,132.07,172223884
6/14/2012,132.34,133.47,230616235
6/15/2012,133.38,134.14,169444421
6/18/2012,133.58,134.4,131365459
6/19/2012,135.08,135.7,137382532
6/20/2012,135.71,135.48,206466600
6/21/2012,135.64,132.44,205272317
6/22/2012,133.13,133.46,130029174
6/25/2012,132.05,131.32,146375688
6/26/2012,131.7,131.98,141633945
6/27/2012,132.42,133.173,108087938
6/28/2012,132.29,132.79,169242658
6/29/2012,135.2,136.105,212251060
7/2/2012,136.48,136.51,129524407
7/3/2012,136.48,137.412,80450171
7/5/2012,136.9,136.79,126177419
7/6/2012,135.47,135.49,151192025
7/9/2012,135.38,135.32,103780468
7/10/2012,136.01,134.14,167884796
7/11/2012,134.21,134.16,141734024
7/12/2012,133.38,133.51,143583154
7/13/2012,133.86,135.75,129644147
7/16/2012,135.44,135.43,97525191
7/17/2012,135.97,136.36,138860218
7/18/2012,136.04,137.37,113349636
7/19/2012,137.65,137.73,129847218
7/20/2012,136.95,136.47,142904464
7/23/2012,134.47,135.09,145210831
7/24/2012,135.19,133.925,173301102
7/25/2012,134.21,133.96,129122265
7/26/2012,135.89,136.17,156526464
7/27/2012,136.89,138.675,236768882
7/30/2012,138.52,138.68,106781926
7/31/2012,138.49,137.71,120575835
8/1/2012,138.7,137.59,138293740
8/2/2012,136.55,136.64,199556580
8/3/2012,138.56,139.349,157824975
8/6/2012,139.72,139.62,86327738
8/7/2012,140.18,140.32,109545089
8/8/2012,139.85,140.49,89754633
8/9/2012,140.29,140.61,90291642
8/10/2012,140.04,140.84,99792622
8/13/2012,140.6,140.77,79426869
8/14/2012,141.29,140.79,102379363
8/15/2012,140.64,140.95,71085811
8/16/2012,141.15,141.99,112014164
8/17/2012,142.23,142.18,90813666
8/20/2012,141.98,142.19,78255657
8/21/2012,142.54,141.76,105581009
8/22/2012,141.4,141.82,133243431
8/23/2012,141.47,140.665,111466361
8/24/2012,140.31,141.51,99481192
8/27/2012,141.89,141.54,68785850
8/28/2012,141.18,141.4,75689536
8/29/2012,141.52,141.51,65421300
8/30/2012,140.9,140.49,96589830
8/31/2012,141.29,141.16,151970364
9/4/2012,141.04,141.03,120226199
9/5/2012,141.09,140.91,100660254
9/6/2012,141.76,143.77,158272434
9/7/2012,144.01,144.33,107272023
9/10/2012,144.19,143.51,86458407
9/11/2012,143.6,143.91,88759995
9/12/2012,144.39,144.39,87640880
9/13/2012,144.37,146.59,225470102
9/14/2012,146.88,147.24,169776992
9/17/2012,146.94,146.74,119427726
9/18/2012,146.49,146.62,98326520
9/19/2012,146.79,146.7,128318257
9/20/2012,146.03,146.71,154009764
9/21/2012,146.64,145.87,108737426
9/24/2012,145.15,145.645,95681978
9/25/2012,145.96,144.1,133165138
9/26/2012,144.065,143.295,146502136
9/27/2012,143.89,144.64,111830276
9/28/2012,144.09,143.97,150696066
10/1/2012,144.52,144.345,135911137
10/2/2012,144.92,144.5,113422151
10/3/2012,144.89,145.09,121283027
10/4/2012,145.64,146.125,124311599
10/5/2012,146.91,146.14,124842048
10/8/2012,145.6,145.642,78415562
10/9/2012,145.53,144.2,148872811
10/10/2012,144.18,143.28,124247412
10/11/2012,144.28,143.36,123601455
10/12/2012,143.46,142.89,124181900
10/15/2012,143.23,144.08,107689051
10/16/2012,144.76,145.54,108815410
10/17/2012,145.64,146.2,128834057
10/18/2012,145.82,145.82,148108412
10/19/2012,145.55,143.39,185645112
10/22/2012,143.15,143.41,125578601
10/23/2012,141.86,141.42,192056293
10/24/2012,141.93,141.02,120179305
10/25/2012,142.02,141.43,134457331
10/26/2012,141.3,141.35,146023428
10/31/2012,141.85,141.35,103438492
11/1/2012,141.65,142.83,100995566
11/2/2012,143.68,141.56,137702120
11/5/2012,141.35,141.849,98378432
11/6/2012,142.28,142.96,107068091
11/7/2012,141.66,139.72,264304430
11/8/2012,139.7,138.04,181517243
11/9/2012,137.62,138.16,201055214
11/12/2012,138.59,138.265,97677409
11/13/2012,137.54,137.79,123018209
11/14/2012,138.21,135.93,191504916
11/15/2012,135.98,135.7,178128354
11/16/2012,135.9,136.37,239483819
11/19/2012,137.9,139.13,151495731
11/20/2012,138.91,139.19,119807381
11/21/2012,139.31,139.45,81710736
11/23/2012,140.13,141.35,65409145
11/26/2012,140.65,141.05,100124325
11/27/2012,140.91,140.33,128646177
11/28/2012,139.76,141.46,177086443
11/29/2012,141.99,142.12,151085880
11/30/2012,142.14,142.155,136568288
12/3/2012,142.8,141.45,124656283
12/4/2012,141.44,141.25,127622507
12/5/2012,141.37,141.5,147300444
12/6/2012,141.37,141.98,103220533
12/7/2012,142.53,142.415,108726325
12/10/2012,142.21,142.473,98840667
12/11/2012,143.06,143.44,152570378
12/12/2012,144,143.51,145880026
12/13/2012,143.42,142.63,135714940
12/14/2012,142.32,142.105,137701692
12/17/2012,142.47,143.77,143735755
12/18/2012,144,145.37,177762727
12/19/2012,145.53,144.29,150895322
12/20/2012,144.38,145.12,168486930
12/21/2012,142.17,142.79,245883785
12/24/2012,142.48,142.35,53874548
12/26/2012,142.64,141.75,106947663
12/27/2012,141.79,141.562,167920546
12/28/2012,140.64,140.03,148806608
12/31/2012,139.66,142.41,243952162
1/2/2013,145.11,146.06,192058911
1/3/2013,145.99,145.734,144761781
1/4/2013,145.97,146.37,116817675
1/7/2013,145.85,145.97,110002444
1/8/2013,145.71,145.55,121265078
1/9/2013,145.87,145.92,90745581
1/10/2013,146.73,147.08,130735372
1/11/2013,147.04,147.07,113917286
1/14/2013,146.89,146.97,89567104
1/15/2013,146.29,147.07,93172559
1/16/2013,146.77,147.05,104849487
1/17/2013,147.7,148,133833420
1/18/2013,147.97,148.33,169905915
1/22/2013,148.33,149.13,111797291
1/23/2013,149.13,149.37,104596066
1/24/2013,149.15,149.41,146426315
1/25/2013,149.88,150.25,147216088
1/28/2013,150.29,150.07,113357611
1/29/2013,149.77,150.66,105694364
1/30/2013,150.64,150.07,137447625
1/31/2013,149.89,149.7,108975801
2/1/2013,150.65,151.24,131172997
2/4/2013,150.32,149.535,159073559
2/5/2013,150.35,151.05,113912334
2/6/2013,150.52,151.16,138762719
2/7/2013,151.205,150.96,162489974
2/8/2013,151.22,151.8,103133681
2/11/2013,151.74,151.77,73774925
2/12/2013,151.78,152.02,65392613
2/13/2013,152.33,152.151,82322561
2/14/2013,151.69,152.29,80834206
2/15/2013,152.43,152.11,215226408
2/19/2013,152.37,153.25,95105396
2/20/2013,153.14,151.34,160574782
2/21/2013,150.96,150.42,183256921
2/22/2013,151.15,151.89,106356525
2/25/2013,152.63,149,245824757
2/26/2013,149.72,150.02,186596178
2/27/2013,149.89,151.91,150781872
2/28/2013,151.9,151.61,126865910
3/1/2013,151.09,152.11,170634729
3/4/2013,151.76,152.92,99010157
3/5/2013,153.66,154.29,121663035
3/6/2013,154.84,154.5,94469849
3/7/2013,154.7,154.776,86101309
3/8/2013,155.46,155.44,123487628
3/11/2013,155.325,156.03,83746703
3/12/2013,155.92,155.68,105755706
3/13/2013,155.76,155.905,92550856
3/14/2013,156.31,156.73,126329853
3/15/2013,155.85,155.83,138601089
3/18/2013,154.34,154.97,126704266
3/19/2013,155.3,154.61,167567263
3/20/2013,155.52,155.69,113759222
3/21/2013,154.76,154.359,128604916
3/22/2013,154.85,155.6,111163530
3/25/2013,156.01,154.95,151322280
3/26/2013,155.59,156.19,86856545
3/27/2013,155.26,156.19,99950532
3/28/2013,156.09,156.67,102932783
4/1/2013,156.59,156.05,99194043
4/2/2013,156.61,156.82,101504286
4/3/2013,156.91,155.23,154167332
4/4/2013,155.43,155.86,131884920
4/5/2013,153.95,155.158,159665917
4/8/2013,155.27,156.21,86571104
4/9/2013,156.5,156.75,101922102
4/10/2013,157.17,158.67,135711015
4/11/2013,158.7,159.19,110142479
4/12/2013,158.68,158.8,116359817
4/15/2013,158,155.118,217258928
4/16/2013,156.29,157.41,147507796
4/17/2013,156.29,155.11,226834743
4/18/2013,155.37,154.14,167583106
4/19/2013,154.5,155.48,149687552
4/22/2013,155.78,156.17,106553422
4/23/2013,156.95,157.78,166141269
4/24/2013,157.83,157.88,96781189
4/25/2013,158.34,158.52,131060567
4/26/2013,158.33,158.24,95918776
4/29/2013,158.67,159.3,88572702
4/30/2013,159.27,159.68,116010614
5/1/2013,159.33,158.28,138874120
5/2/2013,158.68,159.75,96407564
5/3/2013,161.14,161.368,144202220
5/6/2013,161.49,161.78,66882091
5/7/2013,162.13,162.6,90359178
5/8/2013,162.42,163.34,97419172
5/9/2013,163.27,162.881,106738550
5/10/2013,162.99,163.41,103202902
5/13/2013,163.2,163.54,81843160
5/14/2013,163.67,165.23,119000837
5/15/2013,164.96,166.115,120718433
5/16/2013,165.78,165.34,109913544
5/17/2013,165.95,166.94,129801000
5/20/2013,166.78,166.93,85071182
5/21/2013,167.08,167.17,95804190
5/22/2013,167.34,165.93,244031724
5/23/2013,164.16,165.45,211064320
5/24/2013,164.47,165.308,151573867
5/28/2013,167.04,166.3,143679738
5/29/2013,165.42,165.22,160363334
5/30/2013,165.35,165.83,107793730
5/31/2013,165.37,163.445,176850020
6/3/2013,163.83,164.35,168390676
6/4/2013,164.44,163.56,157631425
6/5/2013,163.09,161.272,211737712
6/6/2013,161.2,162.73,200225418
6/7/2013,163.85,164.8,188337725
6/10/2013,165.31,164.8,105667060
6/11/2013,163.3,163.098,159505378
6/12/2013,164.22,161.75,177363530
6/13/2013,161.66,164.21,163587777
6/14/2013,164.03,163.175,141197468
6/17/2013,164.29,164.44,136295578
6/18/2013,164.53,165.735,114695519
6/19/2013,165.6,163.45,206149463
6/20/2013,161.86,159.4,321255850
6/21/2013,159.64,159.07,271956728
6/24/2013,157.41,157.06,222334758
6/25/2013,158.48,158.575,162262138
6/26/2013,159.87,160.14,134847909
6/27/2013,161.1,161.08,129483673
6/28/2013,160.63,160.42,160402823
7/1/2013,161.26,161.36,131954792
7/2/2013,161.12,161.21,154863617
7/3/2013,160.48,161.28,75216341
7/5/2013,162.47,163.02,122416847
7/8/2013,163.86,163.945,108092440
7/9/2013,164.98,165.13,119297903
7/10/2013,164.97,165.192,121410362
7/11/2013,167.11,167.44,135592163
7/12/2013,167.39,167.51,104212650
7/15/2013,167.97,168.155,69450551
7/16/2013,168.26,167.525,88702093
7/17/2013,168.16,167.95,92873880
7/18/2013,168.31,168.87,103620266
7/19/2013,168.52,169.17,103831633
7/22/2013,169.41,169.5,79428559
7/23/2013,169.8,169.14,80829656
7/24/2013,169.79,168.52,112913979
7/25/2013,168.22,168.93,111156540
7/26/2013,168.22,169.11,107814531
7/29/2013,168.68,168.59,79845115
7/30/2013,169.1,168.588,85216968
7/31/2013,168.94,168.71,142388621
8/1/2013,169.99,170.66,110438393
8/2/2013,170.28,170.95,91116603
8/5/2013,170.57,170.7,54072643
8/6/2013,170.37,169.73,87494967
8/7/2013,169.19,169.18,84854618
8/8/2013,169.98,169.8,102181229
8/9/2013,169.58,169.31,91856453
8/12/2013,168.46,169.111,68593204
8/13/2013,169.41,169.61,80806030
8/14/2013,169.53,168.74,79829169
8/15/2013,167.41,166.38,152931740
8/16/2013,166.06,165.83,130868145
8/19/2013,165.64,164.77,96437569
8/20/2013,165.04,165.58,89294374
8/21/2013,165.12,164.56,159530482
8/22/2013,164.9,166.06,101471352
8/23/2013,166.55,166.62,90893581
8/26/2013,166.79,166,89705051
8/27/2013,164.36,163.33,158621736
8/28/2013,163.26,163.91,108112952
8/29/2013,163.55,164.17,119200461
8/30/2013,164.51,163.65,134928918
9/3/2013,165.23,164.39,142375036
9/4/2013,164.43,165.75,97389357
9/5/2013,165.85,165.96,63090428
9/6/2013,166.51,166.04,159756439
9/9/2013,166.45,167.634,87559246
9/10/2013,168.64,168.87,105847733
9/11/2013,168.64,169.4,94545837
9/12/2013,169.34,168.95,83208998
9/13/2013,169.13,169.33,72727764
9/16/2013,171.16,170.31,126187482
9/17/2013,170.46,171.07,82523205
9/18/2013,171.01,173.051,203460601
9/19/2013,173.52,172.76,146616842
9/20/2013,172.33,170.72,132867912
9/23/2013,170.49,169.93,104616418
9/24/2013,169.9,169.53,106333010
9/25/2013,169.64,169.04,117306473
9/26/2013,169.32,169.69,77146878
9/27/2013,168.84,168.909,99141710
9/30/2013,167.48,168.01,143937398
10/1/2013,168.14,169.34,127160442
10/2/2013,168.35,169.18,113349748
10/3/2013,168.79,167.62,176698430
10/4/2013,167.75,168.89,96878377
10/7/2013,167.42,167.43,96295115
10/8/2013,167.4,165.48,178014932
10/9/2013,165.8,165.6,168972837
10/10/2013,167.29,169.17,195954729
10/11/2013,168.91,170.26,105039740
10/14/2013,169.21,170.94,112106394
10/15/2013,170.51,169.7,155484509
10/16/2013,170.72,172.07,161676079
10/17/2013,171.37,173.22,129389185
10/18/2013,173.86,174.388,138315691
10/21/2013,174.45,174.4,104103543
10/22/2013,174.91,175.41,126663233
10/23/2013,174.81,174.57,105484397
10/24/2013,174.92,175.15,70350456
10/25/2013,175.51,175.95,93625090
10/28/2013,175.89,176.23,84979018
10/29/2013,176.63,177.17,87401344
10/30/2013,177.38,176.29,140001834
10/31/2013,176.15,175.79,133795417
11/1/2013,176.02,176.21,142805050
11/4/2013,176.69,176.83,85676773
11/5/2013,176.14,176.27,85824778
11/6/2013,177.03,177.17,87347728
11/7/2013,177.5,174.93,157000422
11/8/2013,174.87,177.29,136712623
11/11/2013,177.12,177.32,62614326
11/12/2013,176.94,176.96,83989617
11/13/2013,176.09,178.38,103844266
11/14/2013,178.54,179.27,103435238
11/15/2013,179.56,180.05,102818190
11/18/2013,180.35,179.42,104796009
11/19/2013,179.33,179.03,93891416
11/20/2013,179.39,178.47,124908601
11/21/2013,178.97,179.91,92841271
11/22/2013,179.98,180.81,81295887
11/25/2013,181.13,180.63,79196692
11/26/2013,180.72,180.68,86993560
11/27/2013,180.87,181.12,58800056
11/29/2013,181.32,181,55870903
12/2/2013,181.09,180.53,99725781
12/3/2013,179.94,179.75,116563302
12/4/2013,179.1,179.73,123032637
12/5/2013,179.41,178.94,106934067
12/6/2013,180.67,180.94,127727518
12/9/2013,181.47,181.4,70123608
12/10/2013,180.98,180.75,80976207
12/11/2013,180.81,178.72,130590810
12/12/2013,178.64,178.13,115564840
12/13/2013,178.5,178.11,107807610
12/16/2013,178.95,179.216,96194790
12/17/2013,179.36,178.65,89886224
12/18/2013,178.92,181.7,234906482
12/19/2013,181.19,181.49,136298872
12/20/2013,180.67,181.56,197086908
12/23/2013,182.41,182.53,85597541
12/24/2013,182.54,182.93,45368841
12/26/2013,183.34,183.855,63365227
12/27/2013,184.1,183.845,61813841
12/30/2013,183.87,183.82,56857458
12/31/2013,184.07,184.69,86247638
1/2/2014,183.98,182.92,119636836
1/3/2014,183.21,182.885,81390502
1/6/2014,183.47,182.36,108028139
1/7/2014,183.09,183.48,86144169
1/8/2014,183.45,183.52,96582234
1/9/2014,184.1,183.64,90683302
1/10/2014,183.95,184.14,102026318
1/13/2014,183.71,181.685,149891938
1/14/2014,182.28,183.67,105016055
1/15/2014,184.1,184.66,98525721
1/16/2014,184.28,184.42,72290520
1/17/2014,184.1,183.635,107848616
1/21/2014,184.7,184.18,88621138
1/22/2014,184.49,184.3,61270816
1/23/2014,183.36,182.79,132496880
1/24/2014,181.6,178.89,208677093
1/27/2014,179.06,178.01,180843004
1/28/2014,178.14,179.07,110463152
1/29/2014,177.56,177.35,216597269
1/30/2014,178.86,179.23,118938051
1/31/2014,177.02,178.18,194677861
2/3/2014,177.95,174.17,254837004
2/4/2014,174.95,175.385,165012351
2/5/2014,174.79,175.17,164230470
2/6/2014,175.58,177.48,132877526
2/7/2014,178.31,179.68,170787197
2/10/2014,179.7,180.01,92218729
2/11/2014,180.16,181.98,117814009
2/12/2014,182.22,182.07,94717638
2/13/2014,180.84,183.01,100542155
2/14/2014,182.84,184.02,96498305
2/18/2014,184.19,184.24,80460878
2/19/2014,183.76,183.02,126524261
2/20/2014,183.27,184.1,104998099
2/21/2014,184.49,183.89,118116359
2/24/2014,184.28,184.91,114063868
2/25/2014,185.03,184.84,117084901
2/26/2014,185.11,184.85,98677144
2/27/2014,184.59,185.82,93880780
2/28/2014,185.79,186.29,150842000
3/3/2014,184.69,184.98,167748455
3/4/2014,186.75,187.58,167545852
3/5/2014,187.72,187.75,88376859
3/6/2014,188.21,188.18,82516500
3/7/2014,188.87,188.26,114513432
3/10/2014,187.94,188.16,74939176
3/11/2014,188.44,187.23,99009013
3/12/2014,186.32,187.28,104824323
3/13/2014,187.84,185.18,155014237
3/14/2014,184.8,184.66,153919598
3/17/2014,185.59,186.33,98359454
3/18/2014,186.71,187.66,101804519
3/19/2014,187.7,186.66,176267253
3/20/2014,186.25,187.747,117240972
3/21/2014,187.72,186.2,163127905
3/24/2014,186.82,185.43,121411145
3/25/2014,186.37,186.31,103851737
3/26/2014,187.03,184.97,119842897
3/27/2014,184.77,184.58,142382757
3/28/2014,185.105,185.49,101641547
3/31/2014,186.65,187.01,99744911
4/1/2014,187.62,188.25,89193125
4/2/2014,188.5,188.88,78773818
4/3/2014,189.17,188.63,77435320
4/4/2014,189.64,186.4,169380705
4/7/2014,185.9,184.34,140802699
4/8/2014,184.21,185.1,112659755
4/9/2014,185.6,187.09,100253612
4/10/2014,187.09,183.155,172959331
4/11/2014,182.17,181.51,167250792
4/14/2014,182.93,182.94,132381601
4/15/2014,183.32,184.2,157092533
4/16/2014,185.47,186.125,105196633
4/17/2014,185.88,186.39,105254649
4/21/2014,186.44,187.04,68329343
4/22/2014,187.23,187.89,85790307
4/23/2014,187.81,187.45,73869384
4/24/2014,188.37,187.83,88169916
4/25/2014,187.21,186.29,100380205
4/28/2014,187.05,186.875,135121094
4/29/2014,187.48,187.75,84097551
4/30/2014,187.44,188.31,101507717
5/1/2014,188.22,188.325,93019095
5/2/2014,188.31,188.06,98121662
5/5/2014,187.14,188.42,75882739
5/6/2014,188,186.78,85454226
5/7/2014,187.43,187.88,106500480
5/8/2014,187.67,187.675,93617513
5/9/2014,187.69,187.96,83678568
5/12/2014,188.76,189.785,86940045
5/13/2014,190.03,189.96,66453965
5/14/2014,189.79,189.06,72366848
5/15/2014,188.67,187.4,154956399
5/16/2014,187.51,188.05,97457678
5/19/2014,187.69,188.74,63839398
5/20/2014,188.645,187.55,111644478
5/21/2014,188.1,189.13,89093285
5/22/2014,189.18,189.59,61549345
5/23/2014,189.75,190.35,60156088
5/27/2014,191.05,191.52,72010355
5/28/2014,191.52,191.38,66722865
5/29/2014,191.82,192.37,64376573
5/30/2014,192.19,192.68,76315640
6/2/2014,192.95,192.895,64655648
6/3/2014,192.4,192.8,65047193
6/4/2014,192.47,193.19,55529372
6/5/2014,193.41,194.45,92102592
6/6/2014,194.87,195.375,78696219
6/9/2014,195.35,195.58,65118828
6/10/2014,195.33,195.6,57129440
6/11/2014,194.9,194.92,68772479
6/12/2014,194.65,193.54,106350200
6/13/2014,193.9,194.13,82017278
6/16/2014,193.89,194.29,87424332
6/17/2014,194.02,194.83,84833876
6/18/2014,194.83,196.255,105266767
6/19/2014,196.43,196.48,85928920
6/20/2014,196.03,195.94,100587108
6/23/2014,195.97,195.88,70611486
6/24/2014,195.53,194.7,96236917
6/25/2014,194.25,195.58,82781912
6/26/2014,195.61,195.44,84311822
6/27/2014,194.98,195.82,71453616
6/30/2014,195.7,195.72,70504228
7/1/2014,196.19,197.03,90470121
7/2/2014,197.05,197.23,52474832
7/3/2014,197.79,198.2,52938832
7/7/2014,197.82,197.51,61696447
7/8/2014,197.15,196.24,108142552
7/9/2014,196.73,197.12,72992322
7/10/2014,195.22,196.34,99040407
7/11/2014,196.22,196.61,64243410
7/14/2014,197.61,197.6,58657919
7/15/2014,197.72,197.23,111346230
7/16/2014,198.11,197.96,80073242
7/17/2014,197.35,195.71,145398459
7/18/2014,196.35,197.71,124330419
7/21/2014,197.09,197.34,67591618
7/22/2014,198.01,198.2,67677602
7/23/2014,198.495,198.64,65611830
7/24/2014,198.83,198.65,56888093
7/25/2014,198.09,197.72,76837257
7/28/2014,197.76,197.8,69258785
7/29/2014,198.17,196.95,80466351
7/30/2014,197.65,196.98,104222452
7/31/2014,195.61,193.09,183479441
8/1/2014,192.56,192.5,189260864
8/4/2014,192.87,193.89,91340487
8/5/2014,193.1,192.01,152690379
8/6/2014,191.11,192.07,94818317
8/7/2014,192.935,191.03,135733421
8/8/2014,191.46,193.24,117014384
8/11/2014,193.965,193.795,74543691
8/12/2014,193.61,193.53,73631640
8/13/2014,194.29,194.84,69046544
8/14/2014,195.16,195.76,57370793
8/15/2014,196.47,195.72,139950669
8/18/2014,196.8,197.36,75424360
8/19/2014,197.84,198.39,59134709
8/20/2014,198.12,198.92,72762541
8/21/2014,199.09,199.5,67790690
8/22/2014,199.34,199.19,76107359
8/25/2014,200.14,200.2,63855022
8/26/2014,200.33,200.33,47298324
8/27/2014,200.43,200.25,47873708
8/28/2014,199.59,200.14,58330373
8/29/2014,200.45,200.71,65906598
9/2/2014,200.97,200.61,72425793
9/3/2014,201.38,200.5,57461742
9/4/2014,200.84,200.21,85236442
9/5/2014,200.17,201.11,102176784
9/8/2014,200.92,200.59,64145745
9/9/2014,200.41,199.32,88590876
9/10/2014,199.43,200.07,67251103
9/11/2014,199.27,200.3,66823558
9/12/2014,200.1,199.13,117478516
9/15/2014,199.16,198.981,76401421
9/16/2014,198.61,200.48,116200722
9/17/2014,200.77,200.75,151265896
9/18/2014,201.36,201.82,94990300
9/19/2014,201.52,200.7,121649147
9/22/2014,200.35,199.15,125552758
9/23/2014,198.43,198.01,111393319
9/24/2014,198.04,199.56,107275635
9/25/2014,199.04,196.34,150300028
9/26/2014,196.7,197.9,103546740
9/29/2014,196.2,197.54,95111605
9/30/2014,197.69,197.02,131302082
10/1/2014,196.7,194.35,177797862
10/2/2014,194.18,194.38,157285182
10/3/2014,195.68,196.52,121568769
10/6/2014,197.34,196.29,104778335
10/7/2014,195.28,193.26,147913498
10/8/2014,193.37,196.64,186461453
10/9/2014,196.33,192.74,210704601
10/10/2014,192.69,190.54,221908954
10/13/2014,190.46,187.41,230938833
10/14/2014,188.42,187.7,215846527
10/15/2014,185.16,186.43,380714598
10/16/2014,183.06,186.27,270391488
10/17/2014,188.42,188.47,214624921
10/20/2014,188.13,190.3,130010813
10/21/2014,191.68,194.07,154948579
10/22/2014,194.41,192.69,151822409
10/23/2014,194.62,194.93,154944169
10/24/2014,195.25,196.43,117927286
10/27/2014,195.73,196.16,82953689
10/28/2014,196.82,198.41,106735936
10/29/2014,198.55,198.11,142557417
10/30/2014,197.58,199.38,113329976
10/31/2014,201.78,201.66,146902554
11/3/2014,201.92,201.77,93734143
11/4/2014,201.23,201.07,93342777
11/5/2014,202.54,202.34,91708574
11/6/2014,202.39,203.15,107089076
11/7/2014,203.17,203.34,89539712
11/10/2014,203.38,203.98,66318964
11/11/2014,204.055,204.175,54499375
11/12/2014,203.35,203.96,90120295
11/13/2014,204.16,204.19,85357918
11/14/2014,204.1,204.24,80417514
11/17/2014,203.85,204.37,80440954
11/18/2014,204.44,205.55,76068107
11/19/2014,205.31,205.22,82373009
11/20/2014,204.26,205.58,72840326
11/21/2014,207.64,206.68,142327285
11/24/2014,207.17,207.26,65880759
11/25/2014,207.54,207.11,79108301
